video_id,label,frames,label_id,shape,format,id
1088.0,Zooming Out With Two Fingers,37,26.0,"(100, 132)",JPEG,
1090.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
1092.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
1093.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1102.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
1105.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
1109.0,Zooming In With Two Fingers,37,24.0,"(100, 132)",JPEG,
1112.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
1113.0,Swiping Up,37,18.0,"(100, 132)",JPEG,
1122.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
1125.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
1138.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
1140.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
1141.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1143.0,Zooming In With Two Fingers,37,24.0,"(100, 132)",JPEG,
1145.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
1147.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
1148.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
1150.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
1152.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
1157.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
1165.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
1166.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
1167.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1173.0,Stop Sign,37,14.0,"(100, 132)",JPEG,
1180.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
1183.0,Pulling Hand In,37,3.0,"(100, 132)",JPEG,
1188.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
1189.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
1191.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
1193.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
1199.0,Zooming In With Full Hand,37,23.0,"(100, 132)",JPEG,
1200.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
1204.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
1207.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
1208.0,No gesture,37,2.0,"(100, 176)",JPEG,
1209.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
1210.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
1221.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
1224.0,Zooming Out With Two Fingers,37,26.0,"(100, 132)",JPEG,
1226.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
1229.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1238.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
1239.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
1240.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
1242.0,Swiping Right,37,17.0,"(100, 132)",JPEG,
1248.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
1250.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
1253.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
1256.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
1261.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
1262.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
1265.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
1266.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
1269.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
1274.0,No gesture,37,2.0,"(100, 176)",JPEG,
1276.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
1277.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
1278.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
1282.0,No gesture,37,2.0,"(100, 176)",JPEG,
1285.0,No gesture,37,2.0,"(100, 176)",JPEG,
1289.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
1292.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
1297.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
1308.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
1311.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
1312.0,Sliding Two Fingers Up,37,13.0,"(100, 132)",JPEG,
1315.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
1316.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
1318.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
1320.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
1321.0,Doing other things,37,0.0,"(100, 132)",JPEG,
1326.0,No gesture,37,2.0,"(100, 176)",JPEG,
1329.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
1335.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
1336.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
1338.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
1342.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
1350.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1354.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1355.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
1356.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
1359.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
1363.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
1370.0,Swiping Right,37,17.0,"(100, 132)",JPEG,
1374.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
1376.0,Zooming Out With Two Fingers,37,26.0,"(100, 132)",JPEG,
1380.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
1383.0,No gesture,37,2.0,"(100, 176)",JPEG,
1385.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
1386.0,Turning Hand Clockwise,37,21.0,"(100, 132)",JPEG,
1390.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
1393.0,No gesture,37,2.0,"(100, 176)",JPEG,
1394.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
1395.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
1396.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1397.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
1398.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
1400.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
1402.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
1403.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
1407.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
1410.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
1411.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1415.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
1419.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
1420.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
1421.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
1422.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1425.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
1431.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
1432.0,Thumb Up,37,20.0,"(100, 132)",JPEG,
1434.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1436.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1438.0,Shaking Hand,37,9.0,"(100, 132)",JPEG,
1439.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
1452.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
1457.0,Doing other things,37,0.0,"(100, 132)",JPEG,
1460.0,No gesture,37,2.0,"(100, 176)",JPEG,
1461.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
1476.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
1477.0,Shaking Hand,37,9.0,"(100, 132)",JPEG,
1478.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
1481.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
1482.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
1483.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
1487.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
1489.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
1492.0,Sliding Two Fingers Right,37,12.0,"(100, 132)",JPEG,
1494.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
1501.0,No gesture,37,2.0,"(100, 176)",JPEG,
1506.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
1507.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
1509.0,Sliding Two Fingers Right,37,12.0,"(100, 132)",JPEG,
1510.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
1515.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
1517.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
1521.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1524.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
1525.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
1526.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
1527.0,Stop Sign,37,14.0,"(100, 132)",JPEG,
1532.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
1533.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1536.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
1537.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
1542.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
1543.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1547.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
1548.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
1552.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1554.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
1555.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
1556.0,Rolling Hand Forward,37,8.0,"(100, 132)",JPEG,
1558.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1559.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
1560.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
1561.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
1562.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
1563.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
1564.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
1565.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
1567.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1571.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
1577.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
1581.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
1582.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
1588.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1594.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
1597.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1601.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
1604.0,Shaking Hand,37,9.0,"(100, 132)",JPEG,
1607.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
1611.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
1616.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
1617.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
1622.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
1628.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
1629.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1636.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
1641.0,Swiping Up,37,18.0,"(100, 132)",JPEG,
1642.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
1644.0,Zooming Out With Full Hand,37,25.0,"(100, 132)",JPEG,
1648.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
1649.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
1651.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
1652.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
1653.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1654.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
1661.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
1667.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
1668.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
1670.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
1671.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1672.0,Pulling Two Fingers In,37,4.0,"(100, 132)",JPEG,
1675.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
1677.0,Sliding Two Fingers Left,37,11.0,"(100, 132)",JPEG,
1678.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
1681.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
1687.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
1689.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
1693.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1695.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
1697.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
1702.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
1703.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
1709.0,Pulling Two Fingers In,37,4.0,"(100, 132)",JPEG,
1712.0,Zooming Out With Two Fingers,37,26.0,"(100, 132)",JPEG,
1717.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1720.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
1724.0,Swiping Left,37,16.0,"(100, 132)",JPEG,
1729.0,Turning Hand Counterclockwise,37,22.0,"(100, 132)",JPEG,
1730.0,Pulling Two Fingers In,37,4.0,"(100, 132)",JPEG,
1731.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
1733.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
1742.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
1743.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
1747.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1749.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
1750.0,Doing other things,37,0.0,"(100, 132)",JPEG,
1756.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
1758.0,Swiping Down,37,15.0,"(100, 132)",JPEG,
1759.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1765.0,No gesture,37,2.0,"(100, 176)",JPEG,
1766.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
1769.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
1772.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
1773.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
1780.0,Pushing Two Fingers Away,37,6.0,"(100, 132)",JPEG,
1781.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
1787.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
1788.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
1789.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
1790.0,Rolling Hand Backward,37,7.0,"(100, 132)",JPEG,
1794.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
1795.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
1796.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
1801.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
1803.0,Pulling Two Fingers In,37,4.0,"(100, 132)",JPEG,
1804.0,Doing other things,37,0.0,"(100, 132)",JPEG,
1809.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
1820.0,Thumb Up,37,20.0,"(100, 132)",JPEG,
1821.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
1828.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
1829.0,Zooming Out With Full Hand,37,25.0,"(100, 132)",JPEG,
1831.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
1834.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1835.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
1836.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
1838.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
1842.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
1844.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
1845.0,Doing other things,37,0.0,"(100, 132)",JPEG,
1855.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
1858.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1866.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
1869.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
1870.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
1878.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
1883.0,Swiping Down,37,15.0,"(100, 132)",JPEG,
1885.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
1893.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
1896.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
1899.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
1904.0,No gesture,37,2.0,"(100, 176)",JPEG,
1908.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
1909.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
1913.0,Doing other things,37,0.0,"(100, 176)",JPEG,
1915.0,Swiping Down,37,15.0,"(100, 132)",JPEG,
1916.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
1917.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
1918.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
1922.0,Sliding Two Fingers Up,37,13.0,"(100, 132)",JPEG,
1923.0,Pulling Hand In,37,3.0,"(100, 132)",JPEG,
1924.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
1925.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
1933.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
1935.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
1937.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
1939.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
1940.0,No gesture,37,2.0,"(100, 176)",JPEG,
1941.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
1942.0,Turning Hand Clockwise,37,21.0,"(100, 132)",JPEG,
1944.0,No gesture,37,2.0,"(100, 176)",JPEG,
1949.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
1954.0,Swiping Down,37,15.0,"(100, 132)",JPEG,
1957.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
1959.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
1963.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
1964.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
1965.0,Thumb Up,37,20.0,"(100, 132)",JPEG,
1966.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
1967.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
1968.0,Rolling Hand Backward,37,7.0,"(100, 132)",JPEG,
1973.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
1984.0,Thumb Up,37,20.0,"(100, 132)",JPEG,
1985.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
1989.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
1996.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
1999.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
2000.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
2002.0,Doing other things,37,0.0,"(100, 176)",JPEG,
2009.0,Swiping Right,37,17.0,"(100, 132)",JPEG,
2011.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
2018.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
2020.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
2021.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
2022.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
2023.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
2025.0,Zooming Out With Full Hand,37,25.0,"(100, 132)",JPEG,
2028.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
2029.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
2034.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
2037.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
2038.0,Sliding Two Fingers Down,37,10.0,"(100, 132)",JPEG,
2041.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
2046.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
2048.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
2049.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
2051.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
2057.0,Zooming Out With Two Fingers,37,26.0,"(100, 132)",JPEG,
2058.0,Pushing Two Fingers Away,37,6.0,"(100, 132)",JPEG,
2059.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
2063.0,Sliding Two Fingers Right,37,12.0,"(100, 132)",JPEG,
2066.0,No gesture,37,2.0,"(100, 132)",JPEG,
2067.0,Doing other things,37,0.0,"(100, 176)",JPEG,
2071.0,Doing other things,37,0.0,"(100, 176)",JPEG,
2074.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
2089.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
2091.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
2096.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
2098.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
2100.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
2102.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
2106.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
2107.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
2112.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
2113.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
2117.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
2118.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
2121.0,Doing other things,37,0.0,"(100, 176)",JPEG,
2124.0,Doing other things,37,0.0,"(100, 176)",JPEG,
2127.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
2134.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
2137.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
2139.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
2141.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
2142.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
2143.0,Doing other things,37,0.0,"(100, 176)",JPEG,
2144.0,No gesture,37,2.0,"(100, 176)",JPEG,
2146.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
2149.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
2150.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
2151.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
2153.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
2156.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
2159.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
2162.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
2163.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
2169.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
2170.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
2171.0,Rolling Hand Backward,37,7.0,"(100, 132)",JPEG,
2172.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
2174.0,Turning Hand Clockwise,37,21.0,"(100, 132)",JPEG,
2177.0,Rolling Hand Forward,37,8.0,"(100, 132)",JPEG,
2182.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
2188.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
2189.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
2192.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
2196.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
2200.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
2205.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
2206.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
2208.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
2209.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
2212.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
2214.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
2215.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
2217.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
2219.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
2220.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
2224.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
2225.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
2228.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
2231.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
2235.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
2237.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
2239.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
2241.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
2243.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
2244.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
2253.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
2259.0,No gesture,37,2.0,"(100, 176)",JPEG,
2266.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
2267.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
2268.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
2271.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
2272.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
2273.0,Doing other things,37,0.0,"(100, 176)",JPEG,
2276.0,Doing other things,37,0.0,"(100, 176)",JPEG,
2278.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
